"Year","Country.Code","Country","Continent","Average Annual Temperature","Electric.Power.kWh.per.Capita","Forest.Area.Percentage","Fossil.Fuel.Percentage","Greenhouse.Gases.KT.CO2","Total.Population","Renewable.Percentage","StandardisedTemp","StandardisedElectric","StandardisedForest","StandardisedFossil","StandardisedGreenhouse","StandardisedPopulation","StandardisedRenewable"
1990,"DNK","Denmark","Europe",9.75054166666667,5944.82836695787,12.8143430054258,89.5905186206529,72484.035,5140939,7.04155991905958,0.330807742393682,0.0961457649679279,0.135321511311154,0.897660649777503,0.00441523285917664,0.0036169050689436,0.0740283968195734
1990,"DOM","Dominican Republic","Americas",26.5146574074074,388.521317932242,22.8731111571103,76.4563132187415,17001.1508,7183647,28.0617181774599,0.89956581461232,0.00628355892098838,0.241543711515887,0.766061240186932,0.00103559410918525,0.00505405126335898,0.295014745675483
1990,"ECU","Ecuador","Americas",21.1751217948718,481.303210159315,52.8494798439532,78.2097488352342,30859.4911,10218091,24.1985472895336,0.718410779148796,0.00778412133468657,0.558098958445548,0.783629953696768,0.001879749645866,0.00718893282585671,0.254400968222685
1990,"ESP","Spain","Europe",15.661785,3536.74997212311,27.6499479416947,77.3864991358894,293343.061,38867322,10.5444316993277,0.531359171092741,0.0571998904897037,0.291987871837097,0.775381325701074,0.0178684578188653,0.0273450850045221,0.110854325326677
1990,"EST","Estonia","Europe",6.56854166666666,5755.89450245798,52.0405756074546,43.73658072434,55787.31741,1569174,3.35607874712779,0.222851664435959,0.0930901358043252,0.549556800354209,0.438222794962219,0.0033981827440201,0.00110399158493312,0.0352826833977
1990,"FIN","Finland","Europe",5.5171,12485.6836482847,71.8178535079944,55.4701768921455,75555.06141,4986431,24.5084366127205,0.187179282746875,0.201931078815347,0.75840801761822,0.55578866825309,0.00460229883469568,0.00350820104261838,0.257658855686645
1990,"FRA","France","Europe",11.7209722222222,5940.75061309654,26.3639451682537,58.1539584917482,554685.28,58512808,10.4080200430273,0.397658765230212,0.096079815416461,0.278407476901618,0.58267907107307,0.0337876426823865,0.0411666568798664,0.109420220335809
1990,"GAB","Gabon","Africa",26.2217083333333,916.812642562791,85.380525478325,32.0109530601276,12276.85768,952212,78.2806670914393,0.889626897868642,0.0148276194719772,0.901632002465938,0.320736762844535,0.000747822405805238,0.000669928277598493,0.822969960258455
1990,"GBR","United Kingdom","Europe",10.4553602941177,5356.575210001,11.4826602736329,90.6525858303153,777244.23,57247586,0.651133946565605,0.354720204584491,0.0866319411400149,0.121258728710682,0.908302132338506,0.0473444154137038,0.0402765105729098,0.00684541532460482
1990,"GEO","Georgia","Asia",9.09783333333333,3039.15035401916,39.6028205497194,88.8409250071328,38220.5924,4802000,12.7739975389986,0.308663232111787,0.0491522071963952,0.418212117991795,0.890150025879558,0.0023281377128312,0.00337844470456995,0.134293902155069
1990,"GHA","Ghana","Africa",26.7846481481481,326.76476901559,37.9142128856465,18.235966398244,29495.582968,14628260,80.6264062216547,0.90872582135502,0.00528476967580632,0.400380151029681,0.182716984993485,0.00179666966830536,0.0102917050258377,0.847630874766441
1990,"GRC","Greece","Europe",17.0477857142857,3221.40532041842,25.5934833204034,94.5633807165641,96659.0445,10196792,7.80688157102825,0.57838217585732,0.0520998184783384,0.270271276581825,0.947486710492375,0.00588780949367701,0.0071739479250315,0.082074275232565
1990,"GTM","Guatemala","Americas",19.6398333333333,200.457414241846,44.307577454274,27.8672573854776,14907.3608,9263813,74.9653270581516,0.666322871907613,0.00324199964172181,0.467895103253415,0.279218613278549,0.000908054708154171,0.00651755101498882,0.788115565721283
1990,"HND","Honduras","Americas",24.4576333333333,367.886848257068,72.714272946644,30.0164945420926,13722.119,4955328,70.1290867956085,0.82977692356843,0.00594983744928804,0.767874350239049,0.300753097644043,0.000835857864512262,0.0034863185424838,0.737271843962802
1990,"HRV","Croatia","Europe",11.6136666666667,2964.64435146444,33.0888928635307,81.0512769853152,34734.33116,4780000,21.9231780731289,0.394018197373251,0.0479472209178777,0.349423999967063,0.812100912954891,0.00211577846458403,0.00336296661554444,0.230479857389399
1990,"HUN","Hungary","Europe",11.0329907407407,3426.55110069532,20.0400578613553,81.6045084543769,97552.24,10373988,3.85667005398995,0.374317538816546,0.055417643107943,0.211626215672027,0.817644067829327,0.00594221686933248,0.00729861408243904,0.0405454337448943
1990,"IDN","Indonesia","Asia",26.5709723193473,162.502847203215,65.4377142478624,53.4306115203475,1165113.41,181436821,58.5975460153658,0.901476417071015,0.00262816007282219,0.691032726767091,0.535353050677707,0.0709707594575735,0.127649784906592,0.616039973946292
1990,"IND","India","Asia",25.6921668797954,273.04661349199,21.5051846669739,53.7639597347536,1387371.82,870133480,58.6528625702126,0.871661084405415,0.00441598544240622,0.227098189031477,0.538693064546954,0.0845092253426523,0.612181975796549,0.616621520637644
1990,"IRL","Ireland","Europe",10.07125,3767.52929873699,6.74989113078821,85.0618937955662,65583.192,3513974,2.27978119335025,0.341688450701358,0.0609322867047737,0.0712799297332111,0.852285666289588,0.00399488058754028,0.00247225465478894,0.0239674942460296
1990,"IRQ","Iraq","Asia",20.6713541666666,1305.16878322492,1.8382605116949,98.7692040425735,99866.44,17469005,1.59632637277101,0.701319397205649,0.0211085069794259,0.0194123249643655,0.989627353919845,0.00608318214372299,0.0122903097535102,0.0167822873816893
1990,"ISL","Iceland","Europe",1.81233333333333,16148.2737240313,0.160598503740648,28.6399137949644,21761.01853,254826,54.6713826878826,0.0614872402950074,0.261166182481897,0.00169594588121238,0.286960317035522,0.00132553277508361,0.000179282705182579,0.574763952705788
1990,"ISR","Israel","Asia",19.5125277777778,4176.18025751073,6.09981515711645,97.0050765892807,39609.3299,4660000,5.80024632004656,0.662003761763048,0.0675414024959979,0.0644150234959514,0.971951512542942,0.00241273012608153,0.00327854067540525,0.0609783827968935
1990,"ITA","Italy","Europe",13.6039722222222,4144.90744234232,25.8066709734453,93.4381888314656,508764.943,56719240,3.78146404409853,0.461543521608085,0.0670356269628001,0.272522572289322,0.936212744293132,0.0309904890632914,0.03990479300817,0.0397547878642295
1990,"JAM","Jamaica","Americas",27.0533055555555,866.250151593777,31.8190212373038,82.5966387550487,9319.21737,2424242,7.63335489052176,0.917840591945212,0.0140098718310327,0.336013952525738,0.827584810935592,0.000567663137873515,0.00170557424979094,0.0802499774759632
1990,"JOR","Jordan","Asia",18.8953333333333,935.240362390193,1.10494106980961,98.131956978107,11599.3165797,3560582,2.76535787384116,0.641064135251571,0.0151256511576803,0.0116683543910983,0.983242396864512,0.000706551224786035,0.002505045689939,0.0290723948082495
1990,"JPN","Japan","Asia",14.9302585714286,6805.5400406356,68.4311574328031,84.5758113191335,1304676.03,123537000,4.55066420112601,0.506540590278476,0.110066062943649,0.722643965489102,0.847415317079003,0.0794719620428985,0.0869143947247935,0.047841441263852
1990,"KAZ","Kazakhstan","Asia",5.77288888888889,5905.00367017372,1.26754824610142,96.9514029309143,372290.9362,16348000,1.40771700550497,0.195857461637387,0.0955016797731038,0.0133855121756628,0.97141372426147,0.022677423720739,0.0115016272449624,0.0147994243166365
1990,"KEN","Kenya","Africa",20.2451666666667,125.200261664274,8.30024247109674,17.8413613696445,38943.126,23402507,77.5040203217516,0.686860085145748,0.00202486500683556,0.087651887807456,0.178763202697862,0.00237214952995175,0.0164648221257416,0.814805020115084
1990,"LKA","Sri Lanka","Asia",27.3007314814815,153.647968146153,36.4216233455589,24.1135807339207,18379.0014,17078000,78.0872302126553,0.926235039634722,0.0024849500307339,0.384618166802605,0.241608296093551,0.00111952336676805,0.0120152183808092,0.820936345237527
1990,"LTU","Lithuania","Europe",8.1973,4023.43207030703,31.0306317804722,75.7534262692334,54344.5327,3697838,3.09677759938772,0.278110734708625,0.0650710046308902,0.327688433788253,0.759018598113532,0.00331029814349656,0.00260161208027021,0.0325566328518947
1990,"LVA","Latvia","Europe",7.42454166666666,3396.7281614899,51.0161425172037,81.7680789683322,33667.7706,2663151,17.5696897238082,0.25189327434539,0.054935316432301,0.538738623101485,0.819282978018733,0.0020508108723299,0.00187365855756355,0.184711339223335
1990,"MAR","Morocco","Africa",18.3157166666667,358.131407778791,11.1001568451714,85.4859103655024,37543.266,24879136,19.4825543791336,0.621399414304915,0.00579206261888314,0.117219431339042,0.856534140297167,0.00228687960988939,0.0175037037220899,0.204821415029589
1990,"MEX","Mexico","Americas",20.4742113402062,1165.39922257201,35.8856966485764,87.3533381588173,494151.02,85357874,14.4133010163171,0.694630909983093,0.0188480125633219,0.378958695181082,0.875245009172226,0.0301003085838096,0.0600534896727716,0.151528010750547
1990,"MOZ","Mozambique","Africa",24.0262986111111,41.3658302692048,55.1616266944734,5.46214727044611,40943.06776,13247649,93.1035762392596,0.815142981111456,0.000669009961140624,0.582515598928266,0.05472849966111,0.00249397233652138,0.00932037684549176,0.978804209065341
1990,"MYS","Malaysia","Asia",27.05909375,1156.81498294658,68.1053112159489,89.9107180397706,198587.5635,18038321,11.980542810546,0.918036968680184,0.0187091795753012,0.719202977332233,0.900868918052415,0.0120965994206728,0.0126908517413126,0.125952258801688
1990,"NGA","Nigeria","Africa",27.1444816849817,87.0263571356805,18.922450234417,20.517680116166,163274.1763,95269988,87.7759788195531,0.920933934916994,0.0014074780906524,0.199824100412109,0.205578830757641,0.00994554881298702,0.0670271525329119,0.922794816201488
1990,"NIC","Nicaragua","Americas",27.5424166666667,308.355641665651,37.5103872361642,29.3416169002198,10263.4765,4144565,68.7659386278226,0.934434720556496,0.00498703868641568,0.396115687594372,0.293991097469795,0.000625180961465338,0.00291590663827488,0.722940974858701
1990,"NLD","Netherlands","Europe",10.6029131944444,5218.20204113163,10.2191943127962,95.9026674361662,224468.089,14951510,1.3240574126078,0.359726248711005,0.0843940305813305,0.107916326120223,0.960905820075242,0.013673064453288,0.0105191274020876,0.0139199053447121
1990,"NOR","Norway","Europe",5.48302083333333,23353.915019617,33.2160604525729,52.0530053123507,67466.0999,4241473,59.1737444175351,0.186023074961394,0.377703086776596,0.350766910043038,0.521549995367311,0.00410957448987179,0.00298408621333329,0.622097586812318
1990,"NPL","Nepal","Asia",18.526880952381,35.4677902862629,33.6853146853147,5.05114033657341,25118.3339,18749406,95.1197138068747,0.628563609179352,0.000573620905146471,0.355722309780418,0.0506103769288884,0.00153003752071819,0.0131911352383449,1
1990,"NZL","New Zealand","Oceania",13.8786851851852,8972.31064928825,36.6791994227337,66.7463465777713,65689.817,3329800,30.0245340783727,0.470863739724246,0.145109264331402,0.38733821136721,0.668771313770077,0.00400137545504607,0.00234267912896231,0.315649962313098
1990,"PAK","Pakistan","Asia",24.6823446327684,277.353124177471,3.27807181403072,52.6827988508092,172551.2859,107678614,57.5005348723954,0.837400729526881,0.00448563468013687,0.0346169625608827,0.527860271115933,0.0105106470328102,0.075757235165292,0.604507021427136
1990,"PAN","Panama","Americas",27.3755,833.262849305689,67.7966101694915,58.4125595789863,6814.4507,2471009,43.5894481398296,0.928771719714537,0.0134763678815588,0.715943044916481,0.585270149052943,0.000415089842168406,0.00173847714931168,0.45825882348985
1990,"PER","Peru","Americas",16.986553030303,546.350247481772,60.87578125,63.2800627474185,59544.1966,21826658,39.4258354818832,0.576304727584034,0.00883612767973524,0.642857984799471,0.634040556058508,0.00362702619137571,0.0153561343478883,0.414486481340041
1990,"PHL","Philippines","Asia",26.988491025641,360.741835146841,21.9841030284737,43.0791324566556,96355.436,61947348,50.9465645986678,0.915641621975305,0.00583428108520411,0.232155643513956,0.431635430046256,0.00586931573535457,0.0435830257835802,0.535604687605627
1990,"POL","Poland","Europe",9.36161842105264,3272.30231066893,28.9953965196382,97.8068071331351,474016.0603,38110782,2.50148486803348,0.317612698954625,0.0529229759793016,0.30619602397425,0.979984527330925,0.0288738242181746,0.0268128216649146,0.0262982800086252
1990,"PRT","Portugal","Europe",15.8415119047619,2541.86575911695,37.551912568306,80.4466774969022,58227.179,9983218,26.9498372002231,0.537456786347793,0.0411096187762848,0.39655420174221,0.80604307136652,0.003546802465094,0.00702368804387077,0.283325465580567
1990,"PRY","Paraguay","Americas",23.0589166666666,505.488945455132,53.2519506670023,21.3336492292552,63833.492,4213742,78.5064504527238,0.78232250323297,0.00817527745859635,0.562349114697069,0.213754510232781,0.00388830080160947,0.00296457608211662,0.825343636042877
1990,"ROU","Romania","Europe",10.43575,2924.5962657695,27.7785044691519,96.1482908094579,247279.3403,23201835,3.35576586252349,0.354054883892933,0.047299522852103,0.293345449324843,0.96336686662642,0.0150625702430622,0.0163236394402449,0.0352793940206426
1990,"SDN","Sudan","Africa",28.8818833333333,49.7458499272477,12.9323695286195,17.4486056958312,92666.85,20147590,73.26665358486,0.97987895936493,0.000804540097712272,0.136567890269998,0.174827950186914,0.00564463224317455,0.0141748268940747,0.770257296333084
1990,"SEN","Senegal","Africa",26.5115729166667,103.234454578627,48.5534721861528,43.2566253715023,11016.4282,7555617,55.5510216778604,0.899461166742154,0.00166961180270173,0.512732430593773,0.433413837044287,0.000671045641697515,0.00531575057130544,0.584011657043542
1990,"SLV","El Salvador","Americas",25.9525555555555,353.378811429302,18.1949806949807,31.4362029415351,6685.708201,5254984,67.1370409189433,0.880495320791232,0.00571519883352221,0.192141905744176,0.3149779998319,0.000407247727529544,0.00369714137180338,0.705816262812294
1990,"SWE","Sweden","Europe",7.77378333333334,15836.0337592675,68.3896281132719,37.2949571708134,77170.66264,8558835,34.0619899772591,0.263742036316714,0.256116322601563,0.722205409233795,0.373680340317384,0.00470071023850373,0.0060215640947601,0.358096009901969
1990,"TGO","Togo","Africa",27.267625,90.5744479711852,12.5942268799412,15.0612710173839,13410.2559,3786940,78.7014264974621,0.925111832250775,0.001464861397032,0.132997049826713,0.150907825248633,0.000816861292278326,0.00266429974792256,0.827393432419832
1990,"THA","Thailand","Asia",27.4035555555555,709.243535241907,27.4129460353501,63.8379408364994,208062.848,56582821,33.6391298144915,0.929723563756869,0.0114706023513486,0.289485093806526,0.639630268180406,0.0126737691032718,0.0398088154887713,0.353650452342512
1990,"TJK","Tajikistan","Asia",9.88120833333335,3358.61346382706,2.9151186053158,71.3212189722576,21668.05999,5283728,29.6377502764149,0.335240885339359,0.0543188870693133,0.0307841186360916,0.714609679140774,0.00131987037507582,0.00371736419866472,0.311583677980672
1990,"TUN","Tunisia","Africa",19.6886166666667,632.348884589284,4.13877445932029,87.0233106094848,21219.0337,8232797,14.4802407723853,0.667977949637461,0.0102269844447275,0.0437061201322679,0.871938267019826,0.00129251875716103,0.00579218022250092,0.152231752944349
1990,"TUR","Turkey","Asia",13.4362336601307,929.699933972778,12.5021114041812,81.8008852764643,224459.0446,53921699,24.5749195501593,0.45585263622604,0.0150360457568914,0.13202429567227,0.819611683916724,0.0136725135301493,0.0379365844331456,0.258357795315225
1990,"UKR","Ukraine","Europe",9.55771180555556,4787.48169274647,16.0075947182187,91.8302098104892,953118.7193,51892000,0.650123019973262,0.324265581639852,0.0774279863448111,0.16904276003917,0.920101446858746,0.0580574893236795,0.0365085907141908,0.00683478738480261
1990,"URY","Uruguay","Americas",17.9714583333334,1244.37739168852,4.5583361901497,58.6699793394763,26111.56991,3109989,44.8124816468347,0.609719722453587,0.0201253272336122,0.0481367591029994,0.587849390618062,0.00159053868167411,0.00218803120956285,0.471116657665931
1990,"USA","United States","Americas",15.2457664650538,11713.3317042099,33.0223082096657,86.4378383178815,6136093.5,249623000,4.1754627232842,0.517244862673347,0.189439823575705,0.348720855374529,0.8660720721836,0.373768949923665,0.175622137128044,0.0438969226900935
1990,"UZB","Uzbekistan","Asia",13.1039479166666,2383.2276938079,7.15796897038082,99.1593766693776,169357.5032,20510000,1.3297446823697,0.444579139800632,0.0385439638573059,0.075589296976064,0.9935367253477,0.0103161035816612,0.01442980026879,0.0139796959972938
1990,"VNM","Vietnam","Asia",25.4845,98.0963907617315,28.7658607023257,27.6278972349949,99053.923,66016700,76.0816511358019,0.864615546421622,0.00158651384837302,0.30377208903778,0.276820321678933,0.0060336891518243,0.0464460163532243,0.799851556432071
1990,"ZMB","Zambia","Africa",21.8549166666667,762.7765064836,71.0259755982728,15.4898946913318,209648.820069,8027253,82.9827261702383,0.741474257519238,0.0123363915976195,0.750045660260369,0.155202460569311,0.0127703757007493,0.0056475698438345,0.87240302613527
1990,"ZWE","Zimbabwe","Africa",20.84175,886.565827168961,57.2935246219465,44.8030254058586,35100.59,10183113,63.9764022672254,0.707100436133054,0.0143384374427622,0.605028781959548,0.448908138015285,0.00213808845416079,0.00716432407140514,0.67258825438772
1991,"AGO","Angola","Africa",22.0675277777778,53.1328210596517,48.809817919307,25.4828610894249,43761.081269,12553446,71.8886215855863,0.748687539004401,0.000859317613621602,0.515439482528773,0.255327929739763,0.00266562649239916,0.00883197067113804,0.755769952499485
1991,"ALB","Albania","Europe",15.3635833333333,418.45358899715,28.7171532846715,69.8249960719512,8273.6324,3266790,32.9981667694334,0.521242049039381,0.00676765382181992,0.303257730918426,0.699618132696133,0.000503973235447343,0.00229834847489423,0.346911964395003
1991,"ARG","Argentina","Americas",17.5166901041667,1342.92673736195,12.6063602380978,88.8547389577254,267188.7341,33193918,8.74818149257955,0.594290748726178,0.0217191667260229,0.133125180029123,0.890288436060188,0.0162753146730881,0.0233535644504434,0.0919702251243241
1991,"ARM","Armenia","Asia",9.21941666666667,2689.67899873647,11.7527221636811,96.5165669381002,25425.6997,3505251,2.30943578723865,0.312788203768511,0.0435002036878016,0.124110625455868,0.967056844026086,0.00154876014812086,0.00246611759249032,0.024279255002045
1991,"AUS","Australia","Oceania",17.431130952381,8522.15922240222,16.7360035406063,93.6887180362575,499346.73,17284000,8.24547234154988,0.591387973597273,0.137828961079937,0.176734873685272,0.93872294528565,0.0304167957870779,0.0121601495780481,0.0866852097378151
1991,"AUT","Austria","Europe",6.44091666666667,6347.22009632373,45.8004359409058,79.1270071565054,83261.989,7754891,24.4958008876295,0.218521716463189,0.102653650183199,0.483659927599007,0.792820509944941,0.00507175227970137,0.00545594969459958,0.25752601545211
1991,"BEN","Benin","Africa",27.1854305555556,36.7025996121176,50.4700248315005,3.8547050809111,38173.353,5149499,94.9648404828367,0.922323211932694,0.000593591487961561,0.532971533009405,0.0386225810599743,0.00232526021089401,0.00362292745267353,0.998371806244577
1991,"BGD","Bangladesh","Asia",25.3725175438597,48.9664834537801,11.4573250364907,44.671039180831,126700.013,108727432,73.1596786664497,0.860816304823576,0.000791935396422932,0.120991184555039,0.447585689587214,0.00771770032746807,0.0764951305459995,0.769132661763351
1991,"BGR","Bulgaria","Europe",10.2929761904762,4361.14451575101,30.1166048992136,81.8730048286446,85680.649,8632367,2.25055328761926,0.349210980526724,0.0705328311803111,0.318036163757822,0.820334292570726,0.0052190805445693,0.00607329749667939,0.0236602192915408
1991,"BLR","Belarus","Europe",7.11153125,4426.03492250343,38.8414513902583,95.3093129122396,181585.196,10194000,0.898691739635154,0.241273734136953,0.0715823043376807,0.410171937915426,0.954960648468951,0.011060931198425,0.00717198361482426,0.00944800718660491
1991,"BOL","Bolivia","Americas",12.2359166666667,281.300549544292,57.7167912858857,66.5187139446524,183161.879,6992521,38.2815464444308,0.415129344296315,0.00454947642763899,0.609498545616384,0.666490527136602,0.0111569719691976,0.00491958466140029,0.402456493110937
1991,"BRA","Brazil","Americas",22.4822246212121,1483.01142484608,65.1056215856638,51.9547451080351,1569962.22,151976577,48.9381578888622,0.762757006244696,0.0239847576913255,0.6875257751485,0.520565467984155,0.0956313867103273,0.106923044936343,0.514490171703242
1991,"CAN","Canada","Americas",6.28670666666667,16104.4697295674,38.2938931171792,72.2903820215833,626149.44,28171682,22.1978365907787,0.213289816154622,0.260457740068355,0.404389634990289,0.724320299706347,0.0381407517150922,0.019820172817936,0.233367361006235
1991,"CHE","Switzerland","Europe",7.9863,7538.40674190416,29.2266437299198,58.673840125113,57853.8406,6799978,17.4624768248882,0.270952113574408,0.121918722980837,0.308638031494148,0.587888074123824,0.00352406123702533,0.00478412112979846,0.18358420274837
1991,"CHL","Chile","Americas",12.2400694444444,1317.65464013285,20.6044931489163,68.0367423550693,52935.482,13457244,37.2727744158779,0.415270236062977,0.0213104408603712,0.21758674256894,0.681700555946073,0.00322446838869764,0.00946783730318738,0.391851204383923
1991,"CHN","China","Asia",13.1509239293202,548.953753106589,16.9495475727638,74.8319675985941,4035212.6074,1150780000,33.2584746474172,0.446172900355052,0.00887823420063795,0.178989932813219,0.749785956068768,0.245797620096016,0.809630694944817,0.349648598764113
1991,"COL","Colombia","Americas",23.2944978632479,842.288773250077,57.8234700315457,68.2212138943422,172087.4622,34916766,37.0012260598159,0.7903150934352,0.013622344234215,0.610625090229821,0.683548885929632,0.0104823940576398,0.0245656733014178,0.388996398106716
1991,"CRI","Costa Rica","Americas",25.4803333333333,1131.10737364236,49.8472385428907,59.3979720026698,8911.0919,3175649,44.6894668786041,0.864474183445037,0.0182934101687715,0.526394810210362,0.595143581757222,0.000542802918849962,0.00223422626980901,0.469823395067598
1991,"CUB","Cuba","Americas",26.3244702380953,1049.83455376405,19.5130353817505,59.4754477108631,50969.229,10663585,47.1741785283487,0.893113312765425,0.0169789840901765,0.206060774009909,0.595919856921487,0.00310469767153138,0.00750235990732645,0.495945337095192
1991,"CZE","Czech Republic","Europe",8.253,5256.30208162561,34.0235537724861,91.7465882980453,178391.636,10308578,2.58238477527651,0.280000474979601,0.0850102228937886,0.359294168629612,0.919263593229239,0.0108664013126405,0.00725259490956817,0.0271487862181716
1991,"DEU","Germany","Europe",8.82654423868313,6564.79719472728,32.3816343482371,87.0963647688039,1219016.83,80013896,1.98863265074901,0.299459175967495,0.106172526637527,0.341955236946073,0.87267024005819,0.0742541880250643,0.056293736616662,0.0209066298789188
1991,"DNK","Denmark","Europe",8.59266666666666,6217.33551300293,12.9141306912008,94.0844192736689,83046.294,5154298,7.07089890425872,0.291524384830735,0.100553025598252,0.136375285230238,0.942687711148838,0.00505861361197185,0.00362630378672959,0.0743368395600416
1991,"DOM","Dominican Republic","Americas",26.3688425925926,398.327950855231,23.6617677499483,76.1783998857393,17837.37014,7325622,28.2157340149085,0.894618738711773,0.00644216168728203,0.249872051252318,0.763276661339466,0.00108653088591749,0.00515393770378616,0.296633924616258
